"idnum","child_attend_kindergarten","povstatus"
"3419","no","high-income"
"3420",NA,"high-income"
"3421","no","high-income"
"3422","no","low-income"
"3423",NA,"low-income"
"3424",NA,"low-income"
"3425","no","low-income"
"3426","yes","high-income"
"3427","no","low-income"
"3428","yes","high-income"
"3429","no","high-income"
"3430","no","low-income"
"3431","yes","high-income"
"3432","yes","high-income"
"3433","yes","low-income"
"3434",NA,"low-income"
"3435","no","low-income"
"3436",NA,"low-income"
"3437",NA,"low-income"
"3438","no","high-income"
"3439",NA,"high-income"
"3440",NA,"low-income"
"3441",NA,"low-income"
"3442",NA,"low-income"
"3443",NA,"high-income"
"3444","yes","high-income"
"3445","yes","low-income"
"3446",NA,"low-income"
"3447",NA,"low-income"
"3448","yes","low-income"
"3449",NA,"high-income"
"3450",NA,"low-income"
"3451",NA,"low-income"
"3452",NA,"high-income"
"3453",NA,"high-income"
"3454",NA,"low-income"
"3455",NA,"low-income"
"3456","no","low-income"
"3457","no","low-income"
"3458",NA,"high-income"
"3459","yes","high-income"
"3460","no","high-income"
"3461",NA,"high-income"
"3462","no","high-income"
"3463","yes","low-income"
"3464","no","high-income"
"3465","yes","high-income"
"3466",NA,"high-income"
"3467","yes","high-income"
"3468",NA,"high-income"
"3469",NA,"high-income"
"3470","yes","high-income"
"3471",NA,"high-income"
"3472","yes","high-income"
"3473",NA,"low-income"
"3474","no","high-income"
"3475","no","high-income"
"3476","yes","low-income"
"3477","yes","low-income"
"3478",NA,"high-income"
"3479","no","low-income"
"3480","yes","high-income"
"3481","no","high-income"
"3482","yes","low-income"
"3483","no","high-income"
"3484",NA,"low-income"
"3485",NA,"low-income"
"3486",NA,"high-income"
"3487","no","low-income"
"3488","no","high-income"
"3489",NA,"high-income"
"3490","yes","high-income"
"3491",NA,"high-income"
"3492",NA,"low-income"
"3493",NA,"high-income"
"3494",NA,"high-income"
"3495",NA,"low-income"
"3496",NA,"high-income"
"3497",NA,"low-income"
"3498","no","high-income"
"3499","yes","low-income"
"3500","no","high-income"
"3501",NA,"low-income"
"3502",NA,"low-income"
"3503",NA,"low-income"
"3504","no","high-income"
"3505",NA,"high-income"
"3506","yes","high-income"
"3507","yes","high-income"
"3508","no","low-income"
"3509",NA,"low-income"
"3510","yes","low-income"
"3511",NA,"high-income"
"3512","yes","high-income"
"3513",NA,"low-income"
"3514","no","low-income"
"3515",NA,"low-income"
"3516","no","high-income"
"3517","yes","high-income"
"3518","yes","low-income"
"3519","yes","high-income"
"3520",NA,"low-income"
"3521",NA,"low-income"
"3522","no","high-income"
"3523",NA,"high-income"
"3524","yes","high-income"
"3525",NA,"low-income"
"3526",NA,"low-income"
"3527",NA,"low-income"
"3528","yes","low-income"
"3529","no","low-income"
"3530","yes","high-income"
"3531","no","high-income"
"3532","no","high-income"
"3533",NA,"high-income"
"3534","yes","low-income"
"3535","yes","low-income"
"3536",NA,"low-income"
"3537","no","low-income"
"3538",NA,"high-income"
"3539","yes","low-income"
"3540","yes","high-income"
"3541","no","high-income"
"3542","no","high-income"
"3543","no","high-income"
"3544",NA,"high-income"
"3545","no","high-income"
"3546",NA,"low-income"
"3547","yes","high-income"
"3548",NA,"high-income"
"3549","no","high-income"
"3550",NA,"high-income"
"3551","no","high-income"
"3552",NA,"high-income"
"3553","yes","low-income"
"3554",NA,"low-income"
"3555","yes","low-income"
"3556","yes","low-income"
"3557",NA,"high-income"
"3558",NA,"low-income"
"3559",NA,"low-income"
"3560",NA,"high-income"
"3561","yes","low-income"
"3562","no","high-income"
"3563","no","high-income"
"3564","yes","high-income"
"3565","no","high-income"
"3566","yes","low-income"
"3567","no","low-income"
"3568","no","low-income"
"3569",NA,"low-income"
"3570","yes","high-income"
"3571","no","high-income"
"3572","yes","high-income"
"3573","no","high-income"
"3574","yes","high-income"
"3575","no","low-income"
"3576",NA,"low-income"
"3577",NA,"low-income"
"3578","yes","high-income"
"3579","yes","low-income"
"3580",NA,"low-income"
"3581","no","high-income"
"3582","no","high-income"
"3583",NA,"low-income"
"3584","yes","high-income"
"3585",NA,"low-income"
"3586","yes","low-income"
"3587",NA,"high-income"
"3588","no","high-income"
"3589","yes","low-income"
"3590","yes","high-income"
"3591","no","low-income"
"3592","no","high-income"
"3593",NA,"high-income"
"3594","no","low-income"
"3595",NA,"high-income"
"3596",NA,"high-income"
"3597",NA,"low-income"
"3598","yes","low-income"
"3599","yes","low-income"
"3600","no","low-income"
"3601","no","low-income"
"3602",NA,"high-income"
"3603","no","high-income"
"3604","yes","low-income"
"3605","no","low-income"
"3606",NA,"low-income"
"3607",NA,"high-income"
"3608",NA,"high-income"
"3609",NA,"high-income"
"3610",NA,"low-income"
"3611",NA,"low-income"
"3612","no","high-income"
"3613","yes","high-income"
"3614",NA,"low-income"
"3615","no","low-income"
"3616","yes","low-income"
"3617",NA,"high-income"
"3618","no","high-income"
"3619",NA,"low-income"
"3620",NA,"high-income"
"3621","yes","high-income"
"3622","yes","low-income"
"3623",NA,"low-income"
"3624","yes","high-income"
"3625",NA,"high-income"
"3626",NA,"high-income"
"3627","no","high-income"
"3628",NA,"high-income"
"3629","no","low-income"
"3630",NA,"low-income"
"3631",NA,"high-income"
"3632",NA,"high-income"
"3633","yes","low-income"
"3634",NA,"high-income"
"3635","no","low-income"
"3636",NA,"high-income"
"3637",NA,"low-income"
"3638",NA,"low-income"
"3639",NA,"low-income"
"3640",NA,"low-income"
"3641",NA,"low-income"
"3642","yes","low-income"
"3643","yes","high-income"
"3644",NA,"high-income"
"3645","yes","high-income"
"3646",NA,"low-income"
"3647","no","low-income"
"3648","yes","low-income"
"3649","no","high-income"
"3650",NA,"low-income"
"3651","yes","low-income"
"3652",NA,"high-income"
"3653",NA,"low-income"
"3654",NA,"low-income"
"3655",NA,"low-income"
"3656","yes","low-income"
"3657","yes","high-income"
"3658",NA,"high-income"
"3659","yes","low-income"
"3660","no","high-income"
"3661",NA,"high-income"
"3662",NA,"low-income"
"3663","no","high-income"
"3664",NA,"low-income"
"3665","yes","high-income"
"3666",NA,"high-income"
"3667",NA,"high-income"
"3668",NA,"low-income"
"3669","no","low-income"
"3670",NA,"low-income"
"3671","no","low-income"
"3672","yes","high-income"
"3673",NA,"high-income"
"3674",NA,"low-income"
"3675","yes","low-income"
"3676","yes","low-income"
"3677","no","low-income"
"3678","no","low-income"
"3679",NA,"high-income"
"3680",NA,"low-income"
"3681","no","low-income"
"3682",NA,"low-income"
"3683","yes","low-income"
"3684","no","high-income"
"3685","yes","low-income"
"3686","yes","high-income"
"3687","yes","high-income"
"3688","no","high-income"
"3689",NA,"high-income"
"3690","no","high-income"
"3691","yes","high-income"
"3692",NA,"high-income"
"3693","no","low-income"
"3694",NA,"low-income"
"3695",NA,"high-income"
"3696","yes","low-income"
"3697",NA,"high-income"
"3698",NA,"low-income"
"3699","yes","low-income"
"3700",NA,"low-income"
"3701","yes","high-income"
"3702","no","high-income"
"3703",NA,"low-income"
"3704",NA,"low-income"
"3705","yes","low-income"
"3706","yes","high-income"
"3707",NA,"high-income"
"3708",NA,"high-income"
"3709","yes","low-income"
"3710","no","low-income"
"3711",NA,"high-income"
"3712","yes","low-income"
"3713","yes","high-income"
"3714","no","high-income"
"3715","no","high-income"
"3716","no","high-income"
"3717",NA,"high-income"
"3718",NA,"high-income"
"3719",NA,"low-income"
"3720","yes","low-income"
"3721","no","high-income"
"3722","yes","high-income"
"3723","yes","high-income"
"3724",NA,"high-income"
"3725","yes","low-income"
"3726","no","low-income"
"3727",NA,"low-income"
"3728",NA,"low-income"
"3729","yes","high-income"
"3730",NA,"high-income"
"3731",NA,"low-income"
"3732","yes","high-income"
"3733","no","low-income"
"3734",NA,"low-income"
"3735",NA,"low-income"
"3736",NA,"high-income"
"3737",NA,"low-income"
"3738",NA,"high-income"
"3739","yes","high-income"
"3740",NA,"high-income"
"3741","no","high-income"
"3742",NA,"low-income"
"3743",NA,"high-income"
"3744",NA,"low-income"
"3745","no","low-income"
"3746","yes","high-income"
"3747",NA,"high-income"
"3748",NA,"low-income"
"3749",NA,"high-income"
"3750","yes","low-income"
"3751","no","high-income"
"3752","no","low-income"
"3753","yes","high-income"
"3754",NA,"low-income"
"3755","no","high-income"
"3756",NA,"high-income"
"3757",NA,"high-income"
"3758",NA,"high-income"
"3759",NA,"low-income"
"3760",NA,"low-income"
"3761",NA,"high-income"
"3762","no","low-income"
"3763",NA,"low-income"
"3764",NA,"low-income"
"3765",NA,"high-income"
"3766","no","low-income"
"3767","no","high-income"
"3768",NA,"low-income"
"3769","no","high-income"
"3770",NA,"high-income"
"3771","yes","low-income"
"3772",NA,"low-income"
"3773",NA,"low-income"
"3774",NA,"high-income"
"3775","yes","high-income"
"3776","yes","low-income"
"3777",NA,"low-income"
"3778","no","high-income"
"3779",NA,"low-income"
"3780","yes","high-income"
"3781","yes","high-income"
"3782",NA,"low-income"
"3783",NA,"low-income"
"3784",NA,"low-income"
"3785",NA,"high-income"
"3786",NA,"low-income"
"3787","yes","high-income"
"3788","yes","high-income"
"3789","yes","low-income"
"3790","yes","high-income"
"3791",NA,"high-income"
"3792","yes","low-income"
"3793",NA,"low-income"
"3794",NA,"low-income"
"3795",NA,"high-income"
"3796",NA,"low-income"
"3797","yes","low-income"
"3798","no","low-income"
"3799","yes","low-income"
"3800","no","low-income"
"3801","yes","high-income"
"3802","no","high-income"
"3803",NA,"high-income"
"3804",NA,"low-income"
"3805","no","high-income"
"3806",NA,"low-income"
"3807",NA,"low-income"
"3808",NA,"high-income"
"3809","no","high-income"
"3810","yes","high-income"
"3811","yes","high-income"
"3812",NA,"low-income"
"3813","yes","low-income"
"3814",NA,"low-income"
"3815",NA,"low-income"
"3816","yes","high-income"
"3817",NA,"low-income"
"3818",NA,"high-income"
"3819","no","low-income"
"3820",NA,"low-income"
"3821",NA,"low-income"
"3822","yes","high-income"
"3823",NA,"low-income"
"3824","no","low-income"
"3825","no","high-income"
"3826",NA,"low-income"
"3827",NA,"low-income"
"3828","yes","low-income"
"3829",NA,"high-income"
"3830","no","low-income"
"3831",NA,"low-income"
"3832","yes","low-income"
"3833","yes","low-income"
"3834","no","high-income"
"3835",NA,"low-income"
"3836","yes","low-income"
"3837","yes","low-income"
"3838",NA,"low-income"
"3839",NA,"low-income"
"3840","yes","low-income"
"3841","no","low-income"
"3842",NA,"low-income"
"3843","yes","low-income"
"3844",NA,"low-income"
"3845","yes","low-income"
"3846",NA,"low-income"
"3847",NA,"high-income"
"3848","no","low-income"
"3849","yes","low-income"
"3850",NA,"low-income"
"3851","no","high-income"
"3852","no","high-income"
"3853",NA,"low-income"
"3854","no","low-income"
"3855",NA,"low-income"
"3856","no","low-income"
"3857","yes","low-income"
"3858",NA,"high-income"
"3859",NA,"low-income"
"3860",NA,"low-income"
"3861",NA,"high-income"
"3862","yes","low-income"
"3863","no","high-income"
"3864",NA,"high-income"
"3865","yes","low-income"
"3866","yes","low-income"
"3867","no","low-income"
"3868",NA,"high-income"
"3869","yes","high-income"
"3870","yes","high-income"
"3871",NA,"high-income"
"3872","no","high-income"
"3873","no","high-income"
"3874","yes","high-income"
"3875","no","low-income"
"3876","no","high-income"
"3877",NA,"high-income"
"3878","yes","high-income"
"3879",NA,"high-income"
"3880","yes","high-income"
"3881","no","low-income"
"3882",NA,"low-income"
"3883","yes","low-income"
"3884",NA,"high-income"
"3885",NA,"high-income"
"3886",NA,"low-income"
"3887","no","low-income"
"3888",NA,"low-income"
"3889",NA,"low-income"
"3890",NA,"low-income"
"3891","no","low-income"
"3892","yes","low-income"
"3893",NA,"high-income"
"3894","yes","low-income"
"3895","no","low-income"
"3896",NA,"low-income"
"3897",NA,"low-income"
"3898",NA,"high-income"
"3899",NA,"low-income"
"3900",NA,"low-income"
"3901","yes","low-income"
"3902",NA,"low-income"
"3903","yes","high-income"
"3904","yes","high-income"
"3905","no","high-income"
"3906",NA,"low-income"
"3907",NA,"high-income"
"3908",NA,"high-income"
"3909","yes","high-income"
"3910",NA,"high-income"
"3911","no","high-income"
"3912",NA,"low-income"
"3913",NA,"low-income"
"3914","no","low-income"
"3915","no","high-income"
"3916","no","low-income"
"3917","yes","high-income"
"3918",NA,"high-income"
"3919","yes","low-income"
"3920","no","high-income"
"3921",NA,"high-income"
"3922","yes","low-income"
"3923",NA,"high-income"
"3924",NA,"low-income"
"3925","no","low-income"
"3926","no","low-income"
"3927",NA,"high-income"
"3928",NA,"high-income"
"3929","yes","high-income"
"3930","yes","low-income"
"3931","no","high-income"
"3932",NA,"high-income"
"3933",NA,"high-income"
"3934",NA,"low-income"
"3935","yes","high-income"
"3936",NA,"high-income"
"3937","yes","low-income"
"3938","yes","low-income"
"3939",NA,"low-income"
"3940","yes","high-income"
"3941",NA,"low-income"
"3942","no","low-income"
"3943",NA,"low-income"
"3944","no","low-income"
"3945","yes","low-income"
"3946",NA,"low-income"
"3947","no","low-income"
"3948",NA,"low-income"
"3949",NA,"low-income"
"3950",NA,"high-income"
"3951","yes","high-income"
"3952","no","low-income"
"3953","yes","low-income"
"3954",NA,"high-income"
"3955",NA,"low-income"
"3956","yes","high-income"
"3957",NA,"high-income"
"3958","yes","low-income"
"3959","yes","high-income"
"3960",NA,"low-income"
"3961",NA,"low-income"
"3962",NA,"high-income"
"3963",NA,"high-income"
"3964",NA,"low-income"
"3965","yes","low-income"
"3966",NA,"high-income"
"3967",NA,"low-income"
"3968","yes","high-income"
"3969",NA,"high-income"
"3970","no","low-income"
"3971","yes","low-income"
"3972",NA,"low-income"
"3973",NA,"low-income"
"3974","yes","high-income"
"3975",NA,"low-income"
"3976",NA,"low-income"
"3977","yes","high-income"
"3978",NA,"low-income"
"3979","no","low-income"
"3980",NA,"low-income"
"3981","no","high-income"
"3982",NA,"low-income"
"3983",NA,"low-income"
"3984","yes","low-income"
"3985",NA,"low-income"
"3986",NA,"low-income"
"3987",NA,"low-income"
"3988","yes","low-income"
"3989","yes","low-income"
"3990",NA,"high-income"
"3991","yes","high-income"
"3992","yes","low-income"
"3993",NA,"low-income"
"3994",NA,"low-income"
"3995","no","high-income"
"3996",NA,"low-income"
"3997",NA,"high-income"
"3998",NA,"high-income"
"3999",NA,"high-income"
"4000","yes","low-income"
"4001",NA,"low-income"
"4002","yes","low-income"
"4003","no","low-income"
"4004","no","high-income"
"4005",NA,"high-income"
"4006",NA,"low-income"
"4007","no","high-income"
"4008","no","low-income"
"4009",NA,"high-income"
"4010",NA,"low-income"
"4011",NA,"high-income"
"4012",NA,"low-income"
"4013","no","high-income"
"4014","no","low-income"
"4015",NA,"high-income"
"4016",NA,"low-income"
"4017",NA,"low-income"
"4018",NA,"high-income"
"4019","yes","low-income"
"4020","no","high-income"
"4021",NA,"high-income"
"4022",NA,"low-income"
"4023",NA,"low-income"
"4024",NA,"high-income"
"4025",NA,"high-income"
"4026","no","low-income"
"4027",NA,"high-income"
"4028","no","high-income"
"4029",NA,"high-income"
"4030","no","low-income"
"4031","no","low-income"
"4032",NA,"high-income"
"4033",NA,"high-income"
"4034","no","high-income"
"4035",NA,"high-income"
"4036",NA,"low-income"
"4037",NA,"high-income"
"4038","no","high-income"
"4039","no","low-income"
"4040","yes","low-income"
"4041",NA,"low-income"
"4042",NA,"high-income"
"4043","yes","low-income"
"4044",NA,"high-income"
"4045",NA,"high-income"
"4046",NA,"low-income"
"4047",NA,"low-income"
"4048",NA,"low-income"
"4049",NA,"low-income"
"4050","yes","low-income"
"4051","no","high-income"
"4052",NA,"high-income"
"4053","yes","high-income"
"4054",NA,"low-income"
"4055",NA,"low-income"
"4056",NA,"low-income"
"4057","no","high-income"
"4058","yes","high-income"
"4059",NA,"low-income"
"4060",NA,"low-income"
"4061",NA,"low-income"
"4062","yes","high-income"
"4063",NA,"low-income"
"4064","no","high-income"
"4065","yes","low-income"
"4066",NA,"high-income"
"4067","no","low-income"
"4068","yes","high-income"
"4069",NA,"high-income"
"4070","no","low-income"
"4071",NA,"low-income"
"4072","yes","low-income"
"4073",NA,"high-income"
"4074","no","high-income"
"4075",NA,"high-income"
"4076",NA,"high-income"
"4077",NA,"low-income"
"4078",NA,"low-income"
"4079","yes","high-income"
"4080",NA,"low-income"
"4081",NA,"high-income"
"4082","yes","low-income"
"4083","yes","high-income"
"4084","no","high-income"
"4085",NA,"low-income"
"4086",NA,"low-income"
"4087","yes","low-income"
"4088",NA,"high-income"
"4089","yes","high-income"
"4090","yes","low-income"
"4091",NA,"low-income"
"4092","no","low-income"
"4093",NA,"low-income"
"4094",NA,"high-income"
"4095",NA,"low-income"
"4096","yes","low-income"
"4097",NA,"low-income"
"4098",NA,"high-income"
"4099","no","low-income"
"4100","yes","low-income"
"4101",NA,"low-income"
"4102","no","high-income"
"4103","yes","low-income"
"4104",NA,"low-income"
"4105","yes","low-income"
"4106","yes","low-income"
"4107",NA,"low-income"
"4108",NA,"high-income"
"4109","yes","high-income"
"4110",NA,"high-income"
"4111",NA,"high-income"
"4112",NA,"low-income"
"4113","yes","high-income"
"4114","yes","low-income"
"4115",NA,"low-income"
"4116",NA,"low-income"
"4117",NA,"high-income"
"4118","yes","low-income"
"4119",NA,"high-income"
"4120","no","high-income"
"4121","no","low-income"
"4122","no","high-income"
"4123",NA,"low-income"
"4124",NA,"high-income"
"4125","yes","high-income"
"4126",NA,"low-income"
"4127",NA,"high-income"
"4128",NA,"low-income"
"4129","yes","high-income"
"4130","yes","high-income"
"4131",NA,"low-income"
"4132",NA,"low-income"
"4133","yes","high-income"
"4134",NA,"high-income"
"4135","yes","low-income"
"4136",NA,"low-income"
"4137","yes","low-income"
"4138",NA,"low-income"
"4139",NA,"low-income"
"4140",NA,"high-income"
"4141",NA,"low-income"
"4142","yes","high-income"
"4143",NA,"high-income"
"4144","yes","low-income"
"4145",NA,"low-income"
"4146","yes","low-income"
"4147",NA,"low-income"
"4148","no","low-income"
"4149","yes","high-income"
"4150",NA,"high-income"
"4151",NA,"low-income"
"4152",NA,"high-income"
"4153","yes","high-income"
"4154","no","high-income"
"4155","no","low-income"
"4156","yes","high-income"
"4157","no","low-income"
"4158","no","low-income"
"4159","yes","high-income"
"4160",NA,"low-income"
"4161",NA,"high-income"
"4162","yes","low-income"
"4163",NA,"low-income"
"4164","no","high-income"
"4165","no","low-income"
"4166",NA,"low-income"
"4167","yes","low-income"
"4168",NA,"low-income"
"4169","yes","high-income"
"4170","yes","high-income"
"4171","no","low-income"
"4172","no","high-income"
"4173",NA,"low-income"
"4174","yes","high-income"
"4175",NA,"low-income"
"4176",NA,"low-income"
"4177","yes","high-income"
"4178","yes","high-income"
"4179",NA,"low-income"
"4180","no","low-income"
"4181",NA,"low-income"
"4182",NA,"low-income"
"4183",NA,"low-income"
"4184",NA,"low-income"
"4185",NA,"high-income"
"4186","no","high-income"
"4187","yes","high-income"
"4188","yes","low-income"
"4189","no","high-income"
"4190","no","low-income"
"4191","yes","low-income"
"4192",NA,"high-income"
"4193","no","high-income"
"4194","yes","high-income"
"4195",NA,"low-income"
"4196","yes","low-income"
"4197","yes","low-income"
"4198","yes","high-income"
"4199","yes","low-income"
"4200","no","high-income"
"4201",NA,"high-income"
"4202","no","high-income"
"4203","no","high-income"
"4204",NA,"high-income"
"4205",NA,"low-income"
"4206","no","high-income"
"4207","yes","high-income"
"4208",NA,"low-income"
"4209",NA,"high-income"
"4210",NA,"low-income"
"4211","yes","low-income"
"4212","no","low-income"
"4213",NA,"high-income"
"4214","no","low-income"
"4215",NA,"low-income"
"4216","yes","low-income"
"4217",NA,"low-income"
"4218",NA,"low-income"
"4219","no","low-income"
"4220",NA,"high-income"
"4221","no","low-income"
"4222","yes","high-income"
"4223",NA,"high-income"
"4224","yes","low-income"
"4225",NA,"low-income"
"4226","yes","low-income"
"4227","no","low-income"
"4228",NA,"high-income"
"4229",NA,"low-income"
"4230",NA,"low-income"
"4231","no","low-income"
"4232",NA,"high-income"
"4233",NA,"low-income"
"4234",NA,"low-income"
"4235","no","high-income"
"4236","no","low-income"
"4237",NA,"low-income"
"4238",NA,"low-income"
"4239",NA,"high-income"
"4240","no","high-income"
"4241",NA,"low-income"
"4242","no","low-income"
"4243","yes","high-income"
"4244","no","low-income"
"4245",NA,"low-income"
"4246","yes","low-income"
"4247",NA,"high-income"
"4248","yes","high-income"
"4249","yes","high-income"
"4250","no","high-income"
"4251","yes","high-income"
"4252",NA,"high-income"
"4253",NA,"high-income"
"4254","no","low-income"
"4255","yes","high-income"
"4256",NA,"low-income"
"4257",NA,"low-income"
"4258","no","high-income"
"4259",NA,"high-income"
"4260","no","high-income"
"4261",NA,"low-income"
"4262","yes","low-income"
"4263","yes","high-income"
"4264","no","high-income"
"4265",NA,"high-income"
"4266",NA,"low-income"
"4267",NA,"low-income"
"4268",NA,"high-income"
"4269","yes","low-income"
"4270",NA,"low-income"
"4271","no","high-income"
"4272","yes","low-income"
"4273","yes","high-income"
"4274","no","low-income"
"4275","no","low-income"
"4276","yes","low-income"
"4277",NA,"low-income"
"4278",NA,"low-income"
"4279","no","low-income"
"4280",NA,"high-income"
"4281","no","low-income"
"4282","no","low-income"
"4283",NA,"high-income"
"4284",NA,"low-income"
"4285","no","low-income"
"4286","yes","high-income"
"4287",NA,"low-income"
"4288","no","high-income"
"4289",NA,"high-income"
"4290","yes","low-income"
"4291",NA,"high-income"
"4292",NA,"low-income"
"4293",NA,"low-income"
"4294",NA,"low-income"
"4295",NA,"low-income"
"4296",NA,"low-income"
"4297","no","low-income"
"4298",NA,"high-income"
"4299","no","high-income"
"4300","no","low-income"
"4301",NA,"high-income"
"4302",NA,"high-income"
"4303",NA,"low-income"
"4304",NA,"high-income"
"4305",NA,"high-income"
"4306","no","high-income"
"4307","yes","low-income"
"4308","no","high-income"
"4309",NA,"low-income"
"4310",NA,"low-income"
"4311",NA,"high-income"
"4312","no","high-income"
"4313","no","low-income"
"4314",NA,"high-income"
"4315","yes","high-income"
"4316",NA,"low-income"
"4317",NA,"low-income"
"4318",NA,"low-income"
"4319","no","high-income"
"4320",NA,"high-income"
"4321",NA,"high-income"
"4322",NA,"low-income"
"4323","yes","low-income"
"4324","no","high-income"
"4325","yes","low-income"
"4326",NA,"high-income"
"4327",NA,"low-income"
"4328",NA,"high-income"
"4329","no","high-income"
"4330",NA,"low-income"
"4331",NA,"low-income"
"4332","no","high-income"
"4333",NA,"low-income"
"4334","no","high-income"
"4335",NA,"high-income"
"4336","no","low-income"
"4337",NA,"low-income"
"4338",NA,"low-income"
"4339","no","high-income"
"4340",NA,"low-income"
"4341","yes","low-income"
"4342",NA,"low-income"
"4343",NA,"high-income"
"4344","no","low-income"
"4345",NA,"low-income"
"4346","yes","low-income"
"4347","yes","high-income"
"4348","no","high-income"
"4349",NA,"low-income"
"4350","no","high-income"
"4351","yes","low-income"
"4352",NA,"high-income"
"4353",NA,"low-income"
"4354","yes","low-income"
"4355","yes","high-income"
"4356","no","low-income"
"4357",NA,"low-income"
"4358","yes","low-income"
"4359",NA,"low-income"
"4360",NA,"high-income"
"4361",NA,"low-income"
"4362","no","high-income"
"4363","no","high-income"
"4364",NA,"low-income"
"4365",NA,"low-income"
"4366","yes","high-income"
"4367","no","high-income"
"4368",NA,"low-income"
"4369","no","low-income"
"4370","yes","low-income"
"4371",NA,"high-income"
"4372",NA,"low-income"
"4373",NA,"low-income"
"4374","no","high-income"
"4375","yes","high-income"
"4376",NA,"low-income"
"4377",NA,"high-income"
"4378",NA,"low-income"
"4379",NA,"low-income"
"4380","yes","high-income"
"4381",NA,"high-income"
"4382","yes","high-income"
"4383",NA,"high-income"
"4384","no","high-income"
"4385","yes","high-income"
"4386","no","high-income"
"4387","yes","low-income"
"4388","no","high-income"
"4389",NA,"high-income"
"4390","no","high-income"
"4391",NA,"high-income"
"4392",NA,"high-income"
"4393",NA,"high-income"
"4394","yes","low-income"
"4395","no","high-income"
"4396","no","high-income"
"4397",NA,"low-income"
"4398","no","high-income"
"4399",NA,"low-income"
"4400",NA,"low-income"
"4401",NA,"low-income"
"4402",NA,"high-income"
"4403",NA,"high-income"
"4404",NA,"high-income"
"4405","yes","low-income"
"4406","yes","high-income"
"4407",NA,"low-income"
"4408",NA,"low-income"
"4409",NA,"low-income"
"4410","yes","high-income"
"4411","no","low-income"
"4412",NA,"high-income"
"4413","yes","high-income"
"4414",NA,"high-income"
"4415","yes","high-income"
"4416",NA,"high-income"
"4417","yes","low-income"
"4418",NA,"high-income"
"4419",NA,"low-income"
"4420",NA,"low-income"
"4421",NA,"low-income"
"4422","yes","high-income"
"4423",NA,"high-income"
"4424","yes","low-income"
"4425",NA,"low-income"
"4426","yes","high-income"
"4427","yes","high-income"
"4428","no","high-income"
"4429",NA,"low-income"
"4430",NA,"low-income"
"4431",NA,"high-income"
"4432","yes","low-income"
"4433",NA,"low-income"
"4434",NA,"low-income"
"4435","no","high-income"
"4436","no","high-income"
"4437","no","high-income"
"4438","yes","high-income"
"4439","no","high-income"
"4440",NA,"high-income"
"4441","no","high-income"
"4442","yes","high-income"
"4443","no","low-income"
"4444","yes","high-income"
"4445","no","low-income"
"4446",NA,"low-income"
"4447",NA,"low-income"
"4448","no","high-income"
"4449","no","low-income"
"4450","no","low-income"
"4451","no","high-income"
"4452",NA,"high-income"
"4453","yes","high-income"
"4454",NA,"high-income"
"4455",NA,"high-income"
"4456","no","low-income"
"4457",NA,"low-income"
"4458",NA,"high-income"
"4459",NA,"high-income"
"4460","no","low-income"
"4461",NA,"low-income"
"4462",NA,"high-income"
"4463","yes","high-income"
"4464","yes","low-income"
"4465","no","high-income"
"4466","no","high-income"
"4467","yes","low-income"
"4468","yes","low-income"
"4469","yes","high-income"
"4470",NA,"high-income"
"4471","no","low-income"
"4472","yes","high-income"
"4473","no","high-income"
"4474","yes","low-income"
"4475",NA,"low-income"
"4476","yes","high-income"
"4477",NA,"high-income"
"4478","no","low-income"
"4479",NA,"high-income"
"4480",NA,"low-income"
"4481","no","low-income"
"4482",NA,"high-income"
"4483",NA,"low-income"
"4484","yes","high-income"
"4485",NA,"high-income"
"4486",NA,"low-income"
"4487","yes","high-income"
"4488","yes","high-income"
"4489",NA,"high-income"
"4490",NA,"low-income"
"4491",NA,"high-income"
"4492","yes","low-income"
"4493","yes","high-income"
"4494",NA,"high-income"
"4495","yes","low-income"
"4496","no","low-income"
"4497",NA,"high-income"
"4498","no","high-income"
"4499",NA,"high-income"
"4500",NA,"high-income"
"4501","yes","high-income"
"4502",NA,"low-income"
"4503",NA,"high-income"
"4504","yes","high-income"
"4505","yes","high-income"
"4506",NA,"high-income"
"4507","no","high-income"
"4508",NA,"high-income"
"4509",NA,"low-income"
"4510",NA,"low-income"
"4511",NA,"high-income"
"4512","yes","low-income"
"4513",NA,"low-income"
"4514","yes","high-income"
"4515","no","low-income"
"4516","no","low-income"
"4517","no","high-income"
"4518",NA,"low-income"
"4519",NA,"high-income"
"4520","no","low-income"
"4521",NA,"high-income"
"4522","yes","high-income"
"4523",NA,"low-income"
"4524","yes","low-income"
"4525","yes","high-income"
"4526",NA,"high-income"
"4527","no","low-income"
"4528","yes","low-income"
"4529",NA,"high-income"
"4530","no","low-income"
"4531","yes","high-income"
"4532",NA,"low-income"
"4533","yes","high-income"
"4534","yes","low-income"
"4535","no","low-income"
"4536",NA,"high-income"
"4537","yes","high-income"
"4538","no","low-income"
"4539","yes","high-income"
"4540",NA,"low-income"
"4541","yes","high-income"
"4542","yes","high-income"
"4543","yes","high-income"
"4544",NA,"high-income"
"4545",NA,"high-income"
"4546","yes","low-income"
"4547",NA,"low-income"
"4548","yes","low-income"
"4549",NA,"low-income"
"4550",NA,"high-income"
"4551",NA,"high-income"
"4552","yes","low-income"
"4553","yes","high-income"
"4554","yes","low-income"
"4555","yes","high-income"
"4556",NA,"high-income"
"4557","no","low-income"
"4558","yes","high-income"
